term,type,estimate,std.error,statistic,p.value,ci.lb,ci.ub,intercept_df,contrast_df,model_id_nativeness,model_path_nativeness,preferred_model,nativeness_var,contrast,analysis_group,analysis_group_category,min_refs,max_refs
"Herbivore_nativenessNative","summary",0.40197371946041,0.375687050307938,-1.06996959072964,0.31248770736103,1.25183687128504,-0.447889432364221,9,9,"model_741","outputs/revision/models/model_741.Rds","no","Herbivore_nativeness","Introduced-Native","Mammal_Abundance","Vertebrates",3,14
"Herbivore_nativenessNative","summary",0.400763606810745,0.375666413591498,-1.06680712544757,0.31383865374124,1.25058007513946,-0.449052861517975,9,9,"model_742","outputs/revision/models/model_742.Rds","no","Herbivore_nativeness","Introduced-Native","Mammal_Abundance","Vertebrates",3,14
"Herbivore_nativenessNative","summary",0.380748532077938,0.375138586413163,-1.01495432852806,0.336634591656705,1.22937097237447,-0.467873908218591,9,9,"model_743","outputs/revision/models/model_743.Rds","no","Herbivore_nativeness","Introduced-Native","Mammal_Abundance","Vertebrates",3,14
"Herbivore_nativenessNative","summary",0.400765712729032,0.375666715945928,-1.06681187264596,0.313836622452714,1.25058286503099,-0.449051439572926,9,9,"model_744","outputs/revision/models/model_744.Rds","no","Herbivore_nativeness","Introduced-Native","Mammal_Abundance","Vertebrates",3,14
"Herbivore_nativenessNative","summary",-0.176740958167101,0.398617447294046,0.443384902911,0.667954236866239,0.724994355445461,-1.07847627177966,9,9,"model_745","outputs/revision/models/model_745.Rds","yes","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.199974992577369,0.414107543820287,0.482905939680621,0.640692104249286,0.736801353844465,-1.1367513389992,9,9,"model_746","outputs/revision/models/model_746.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.174983037129477,0.398114275145689,0.439529672894653,0.670642253903853,0.72561402200356,-1.07558009626251,9,9,"model_747","outputs/revision/models/model_747.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.196503664668342,0.412530726880608,0.476337038344327,0.645185641334917,0.736705674018976,-1.12971300335566,9,9,"model_748","outputs/revision/models/model_748.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.176740936143042,0.398617429813647,0.443384867103447,0.670867431499721,0.765839505501893,-1.11932137778798,7,7,"model_749","outputs/revision/models/model_749.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.137978617696853,0.433286402984022,0.318446682717485,0.759436889318168,0.886580918684569,-1.16253815407828,7,7,"model_750","outputs/revision/models/model_750.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.174983024925711,0.398114257654623,0.439529661551369,0.673527086172328,0.766407603629269,-1.11637365348069,7,7,"model_751","outputs/revision/models/model_751.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"Herbivore_nativenessNative","summary",-0.136898056384764,0.431304278089265,0.317404819148192,0.760194397346744,0.882974499400829,-1.15677061217036,7,7,"model_752","outputs/revision/models/model_752.Rds","no","Herbivore_nativeness","Introduced-Native","Microbe_Abundance","Microbes",4,7
"InvasiveNative","summary",-0.133967365920893,0.458256783731523,0.292341260788362,0.777464071041339,0.92277467234936,-1.19070940419115,8,8,"model_753","outputs/revision/models/model_753.Rds","yes","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.164564256451805,0.476160474661599,0.345606712881321,0.738550502876159,0.933463767138621,-1.26259228004223,8,8,"model_754","outputs/revision/models/model_754.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.132062561129492,0.456910565544221,0.289033721450923,0.779903980876644,0.921575092433956,-1.18570021469294,8,8,"model_755","outputs/revision/models/model_755.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.160591391533432,0.473749346540492,0.338979658138073,0.743351243401423,0.931876560639214,-1.25305934370608,8,8,"model_756","outputs/revision/models/model_756.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.0624320084636937,0.483064292567794,0.129241613226736,0.901390107951858,1.1195837338854,-1.24444775081279,6,6,"model_757","outputs/revision/models/model_757.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.0647074425058893,0.507755695907805,0.127438142058063,0.902757420287459,1.17772598729728,-1.30714087230906,6,6,"model_758","outputs/revision/models/model_758.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.0603766657006939,0.482196135982864,0.125211840566967,0.904445807728695,1.11951477401209,-1.24026810541348,6,6,"model_759","outputs/revision/models/model_759.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"InvasiveNative","summary",-0.0615261894829767,0.505711703693925,0.12166257777616,0.907138634296556,1.1759057715484,-1.29895815051435,6,6,"model_760","outputs/revision/models/model_760.Rds","no","Invasive","Invasive-Native","Microbe_Abundance","Microbes",3,7
"Herbivore_nativenessNative","summary",-0.142119674638296,0.115335967351238,1.23222337231102,0.252850604018523,0.123845543011431,-0.408084892288023,8,8,"model_761","outputs/revision/models/model_761.Rds","yes","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"Herbivore_nativenessNative","summary",-0.142119674701602,0.115335967385234,1.2322233724967,0.252850603952827,0.123845543026519,-0.408084892429724,8,8,"model_762","outputs/revision/models/model_762.Rds","no","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"Herbivore_nativenessNative","summary",-0.142119674760133,0.115335967424448,1.23222337258522,0.252850603921507,0.123845543058418,-0.408084892578683,8,8,"model_763","outputs/revision/models/model_763.Rds","no","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"Herbivore_nativenessNative","summary",-0.142119674840752,0.115335967493945,1.23222337254173,0.252850603936895,0.123845543138058,-0.408084892819562,8,8,"model_764","outputs/revision/models/model_764.Rds","no","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"Herbivore_nativenessNative","summary",-0.14211967483205,0.115335967503604,1.23222337236308,0.27264630571941,0.154360868228256,-0.438600217892355,5,5,"model_765","outputs/revision/models/model_765.Rds","no","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"Herbivore_nativenessNative","summary",-0.14211967489905,0.115335967565551,1.23222337228217,0.272646305747132,0.154360868320493,-0.438600218118594,5,5,"model_766","outputs/revision/models/model_766.Rds","no","Herbivore_nativeness","Introduced-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.142119674638296,0.115335967351238,1.23222337231102,0.252850604018523,0.123845543011431,-0.408084892288023,8,8,"model_769","outputs/revision/models/model_769.Rds","yes","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.142119674701602,0.115335967385234,1.2322233724967,0.252850603952827,0.123845543026519,-0.408084892429724,8,8,"model_770","outputs/revision/models/model_770.Rds","no","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.142119674760133,0.115335967424448,1.23222337258522,0.252850603921507,0.123845543058418,-0.408084892578683,8,8,"model_771","outputs/revision/models/model_771.Rds","no","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.142119674840752,0.115335967493945,1.23222337254173,0.252850603936895,0.123845543138058,-0.408084892819562,8,8,"model_772","outputs/revision/models/model_772.Rds","no","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.14211967483205,0.115335967503604,1.23222337236308,0.27264630571941,0.154360868228256,-0.438600217892355,5,5,"model_773","outputs/revision/models/model_773.Rds","no","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"InvasiveNative","summary",-0.14211967489905,0.115335967565551,1.23222337228217,0.272646305747132,0.154360868320493,-0.438600218118594,5,5,"model_774","outputs/revision/models/model_774.Rds","no","Invasive","Invasive-Native","Root_Biomass","Soil",3,7
"Africa_ComparisonIntroduced","summary",0.733383400293703,0.403043088829236,1.81961537269884,0.118683547743437,-0.252827510284629,1.71959431087204,6,6,"model_777","outputs/revision/models/model_777.Rds","yes","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.758766885223179,0.395760570765888,1.91723719155445,0.103662471220286,-0.20962434559977,1.72715811604613,6,6,"model_778","outputs/revision/models/model_778.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.597791866847733,0.416485566599766,1.43532433003182,0.201203915647539,-0.421311601896062,1.61689533559153,6,6,"model_779","outputs/revision/models/model_779.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.62301358597163,0.413946781983373,1.50505720321472,0.183014895627076,-0.389877700606807,1.63590487255007,6,6,"model_780","outputs/revision/models/model_780.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.73338262613242,0.403042436977214,1.81961639482118,0.210428372263028,-1.00076901553247,2.46753426779731,2,2,"model_781","outputs/revision/models/model_781.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.758766884068077,0.395760570486415,1.91723718998966,0.195247448225868,-0.9440534148625,2.46158718299865,2,2,"model_782","outputs/revision/models/model_782.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.597792163876057,0.416486087690327,1.43532324738909,0.287674439265905,-1.1942028382274,2.38978716597952,2,2,"model_783","outputs/revision/models/model_783.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Africa_ComparisonIntroduced","summary",0.623013580879033,0.413946796198611,1.50505713922741,0.271241822605012,-1.15805573175596,2.40408289351403,2,2,"model_784","outputs/revision/models/model_784.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Small_Mammal_Abundance","Vertebrates",3,5
"Herbivore_nativenessNative","summary",0.606699297875852,0.335019545224071,-1.81093702300286,0.0952402904585246,1.33664418119934,-0.123245585447634,12,12,"model_785","outputs/revision/models/model_785.Rds","yes","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.626957484919328,0.337452885933035,-1.85791116643093,0.0878776329053383,1.36220416219846,-0.108289192359802,12,12,"model_786","outputs/revision/models/model_786.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.606699357400434,0.335019658197019,-1.81093659000644,0.0952403608235873,1.33664448687083,-0.123245772069961,12,12,"model_787","outputs/revision/models/model_787.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.626957485415846,0.337452886795401,-1.85791116315438,0.0878776334003635,1.36220416457391,-0.108289193742217,12,12,"model_788","outputs/revision/models/model_788.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.606699336180368,0.335019627327408,-1.81093669353125,0.113059626565787,1.39889487171833,-0.185496199357598,7,7,"model_789","outputs/revision/models/model_789.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.626957483939289,0.337452886992087,-1.85791115769589,0.105534592813962,1.42490676429078,-0.170991796412199,7,7,"model_790","outputs/revision/models/model_790.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.60669920825569,0.335019505388338,-1.81093697082633,0.113059580653519,1.39889445545357,-0.185496038942193,7,7,"model_791","outputs/revision/models/model_791.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.626957483002249,0.337452882146917,-1.8579111815951,0.105534589111534,1.42490675189673,-0.170991785892232,7,7,"model_792","outputs/revision/models/model_792.Rds","no","Herbivore_nativeness","Introduced-Native","Small_Mammal_Abundance","Vertebrates",3,11
"Herbivore_nativenessNative","summary",0.0876116701377651,0.242978717462799,-0.360573432326141,0.724685636476846,0.617016817081801,-0.441793476806271,12,12,"model_793","outputs/revision/models/model_793.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.0876116969431476,0.242978704329444,-0.360573562135548,0.724685541899173,0.617016815272059,-0.441793421385764,12,12,"model_794","outputs/revision/models/model_794.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.0876117142567795,0.242978665936436,-0.360573690365471,0.724685448472299,0.617016748934513,-0.441793320420954,12,12,"model_795","outputs/revision/models/model_795.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.087611717676886,0.242978578673934,-0.360573833936435,0.724685343868121,0.617016562225961,-0.441793126872189,12,12,"model_796","outputs/revision/models/model_796.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.178329138556033,0.321358893388503,-0.554922058249823,0.592469681177201,0.90529346106374,-0.548635183951673,9,9,"model_797","outputs/revision/models/model_797.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.178329090973048,0.321358742111007,-0.554922171407577,0.592469606955634,0.905293071267284,-0.548634889321188,9,9,"model_798","outputs/revision/models/model_798.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.178328991137175,0.321359180163112,-0.554921104312815,0.592470306876457,0.905293962374116,-0.548635980099767,9,9,"model_799","outputs/revision/models/model_799.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.178329157494425,0.321359073730828,-0.554921805767324,0.592469846783606,0.905293887964814,-0.548635572975963,9,9,"model_800","outputs/revision/models/model_800.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_C:N","Soil",5,9
"Herbivore_nativenessNative","summary",0.0694648872354671,0.339536006424693,-0.204587690027137,0.841062588516396,0.802987833255924,-0.664058058784989,13,13,"model_801","outputs/revision/models/model_801.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0675632303391868,0.342615887434705,-0.197198182620947,0.846722215080012,0.807739854759307,-0.672613394080933,13,13,"model_802","outputs/revision/models/model_802.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0695340702197419,0.334893890349395,-0.207630154575818,0.838735012986184,0.793028334171461,-0.653960193731977,13,13,"model_803","outputs/revision/models/model_803.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0679165789095083,0.337412342572034,-0.201286587182295,0.843589789063499,0.796851628105817,-0.6610184702868,13,13,"model_804","outputs/revision/models/model_804.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0553975430150283,0.342471534201299,-0.161758095148622,0.873983365430924,0.795262311234241,-0.684467225204184,12,13,"model_805","outputs/revision/models/model_805.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0536352010263389,0.3453706416322,-0.155297511024279,0.878972166361202,0.799763110070988,-0.69249270801831,12,13,"model_806","outputs/revision/models/model_806.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0522791501315973,0.33898743522983,-0.154221498198459,0.879803581937096,0.784616980136833,-0.680058679873638,12,13,"model_807","outputs/revision/models/model_807.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"Herbivore_nativenessNative","summary",0.0508864144565922,0.34124810801566,-0.149118524795622,0.883748559459344,0.788108131090853,-0.686335302177668,12,13,"model_808","outputs/revision/models/model_808.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Compaction","Soil",6,9
"InvasiveNative","summary",-0.483823085993278,0.213667679498796,2.26437188407807,0.0470180437480726,-0.00774182788825945,-0.959904344098296,10,10,"model_809","outputs/revision/models/model_809.Rds","yes","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.572427663979366,0.227195957940909,2.51953278204117,0.0304116810767743,-0.0662035230769875,-1.07865180488175,10,10,"model_810","outputs/revision/models/model_810.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.471677197403714,0.232044545220729,2.03270107881673,0.0694902114740856,0.0453502691940789,-0.988704664001507,10,10,"model_811","outputs/revision/models/model_811.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.57242764535344,0.227195946803656,2.51953282356809,0.0304116789122212,-0.0662035292664083,-1.07865176144047,10,10,"model_812","outputs/revision/models/model_812.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.48382308525639,0.213667678212068,2.26437189426558,0.0470180429343651,-0.0077418300183798,-0.959904340494399,10,10,"model_813","outputs/revision/models/model_813.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.572427645357014,0.227195946862041,2.51953282293635,0.0304116789451502,-0.0662035291398922,-1.07865176157414,10,10,"model_814","outputs/revision/models/model_814.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"InvasiveNative","summary",-0.471677272946686,0.232045146631767,2.03269613604629,0.0694907855563327,0.0453515336784056,-0.988706079571777,10,10,"model_815","outputs/revision/models/model_815.Rds","no","Invasive","Invasive-Native","Soil_Compaction","Soil",3,9
"Herbivore_nativenessNative","summary",0.0999377357138147,0.275451277899077,-0.362814565523385,0.723618566800295,0.70620191069796,-0.506326439270331,11,11,"model_817","outputs/revision/models/model_817.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377357005986,0.275451277848754,-0.362814565541688,0.723618566787002,0.706201910573985,-0.506326439172788,11,11,"model_818","outputs/revision/models/model_818.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377356756815,0.275451277888726,-0.362814565398579,0.723618566890935,0.706201910637047,-0.506326439285684,11,11,"model_819","outputs/revision/models/model_819.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377357554824,0.275451277752903,-0.362814565867191,0.723618566550606,0.706201910417902,-0.506326438906937,11,11,"model_820","outputs/revision/models/model_820.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377356911599,0.275451277934628,-0.362814565394312,0.72614219080437,0.735129521655685,-0.535254050273365,8,8,"model_821","outputs/revision/models/model_821.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377357289182,0.275451277821283,-0.362814565680684,0.726142190598574,0.735129521432069,-0.535254049974232,8,8,"model_822","outputs/revision/models/model_822.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377356271562,0.27545127794605,-0.362814565146908,0.726142190982163,0.73512952161802,-0.535254050363707,8,8,"model_823","outputs/revision/models/model_823.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.0999377357494828,0.275451277765273,-0.362814565829116,0.726142190491905,0.735129521323474,-0.535254049824509,8,8,"model_824","outputs/revision/models/model_824.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_K","Soil",4,9
"Herbivore_nativenessNative","summary",0.164999299225307,0.184231383938825,-0.895609074293746,0.38111468425855,0.5492992319609,-0.219300633510286,20,20,"model_825","outputs/revision/models/model_825.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.195873857312805,0.182703867270972,-1.07208380555131,0.296449113823767,0.576987446114167,-0.185239731488556,20,20,"model_826","outputs/revision/models/model_826.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.164999299019837,0.184231383451423,-0.895609075547885,0.381114683604598,0.549299230738726,-0.219300632699053,20,20,"model_827","outputs/revision/models/model_827.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.195873856631168,0.182703868224985,-1.07208379622245,0.296449117912,0.576987447422566,-0.18523973416023,20,20,"model_828","outputs/revision/models/model_828.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.164999293053125,0.184231383092456,-0.895609044905884,0.38560195285358,0.560136311006511,-0.230137724900261,14,14,"model_829","outputs/revision/models/model_829.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.195873862114508,0.182703864417041,-1.07208384857917,0.30181594266991,0.587734678347317,-0.195986954118301,14,14,"model_830","outputs/revision/models/model_830.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.164999308785896,0.184231371905556,-0.895609184685878,0.385601880714901,0.560136302745766,-0.230137685173975,14,14,"model_831","outputs/revision/models/model_831.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Herbivore_nativenessNative","summary",0.195873857434791,0.182703870016723,-1.07208379010725,0.30181596802943,0.587734685677723,-0.195986970808141,14,14,"model_832","outputs/revision/models/model_832.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Labile_N","Soil",4,18
"Africa_ComparisonIntroduced","summary",-0.719518177932242,0.268770128040855,-2.67707644140747,0.0439738843722405,-1.41041378703571,-0.0286225688287739,5,5,"model_833","outputs/revision/models/model_833.Rds","yes","Africa_Comparison","Introduced-Intact_Africa","Soil_Mg","Soil",3,4
"Africa_ComparisonIntroduced","summary",-0.719518177867441,0.268770128189242,-2.67707643968836,0.0439738844628253,-1.41041378735235,-0.0286225683825304,5,5,"model_835","outputs/revision/models/model_835.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Soil_Mg","Soil",3,4
"Africa_ComparisonIntroduced","summary",-0.719518177932948,0.26877012804023,-2.67707644141632,0.0553966766779795,-1.46574368435363,0.0267073284877347,4,4,"model_837","outputs/revision/models/model_837.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Soil_Mg","Soil",3,4
"Africa_ComparisonIntroduced","summary",-0.719518177888291,0.268770128128355,-2.6770764403724,0.0553966767381052,-1.46574368455365,0.0267073287770648,4,4,"model_839","outputs/revision/models/model_839.Rds","no","Africa_Comparison","Introduced-Intact_Africa","Soil_Mg","Soil",3,4
"Herbivore_nativenessNative","summary",-0.560908673146962,0.297227362126026,1.8871367330883,0.0835618148165435,0.0866941167813702,-1.20851146307529,12,12,"model_841","outputs/revision/models/model_841.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_Mg","Soil",4,10
"Herbivore_nativenessNative","summary",-0.558689435876136,0.304002054565671,1.83778177642364,0.0909670578557329,0.103674140856745,-1.22105301260902,12,12,"model_842","outputs/revision/models/model_842.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Mg","Soil",4,10
"Herbivore_nativenessNative","summary",-0.569668217667839,0.295459462472087,1.92807572619766,0.0778413771879445,0.0740826498129271,-1.21341908514861,12,12,"model_843","outputs/revision/models/model_843.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Mg","Soil",4,10
"Herbivore_nativenessNative","summary",-0.560908676046137,0.297227363262062,1.88713673562952,0.0884782266167745,0.101355159911501,-1.22317251200377,10,10,"model_845","outputs/revision/models/model_845.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Mg","Soil",4,10
"Herbivore_nativenessNative","summary",-0.558689435633609,0.304002054213221,1.83778177775653,0.095946410221209,0.118669352442506,-1.23604822370972,10,10,"model_846","outputs/revision/models/model_846.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Mg","Soil",4,10
"Herbivore_nativenessNative","summary",0.355598126965512,0.357029298258834,-0.995991445799263,0.330593102051706,1.09808119859799,-0.386884944666967,21,21,"model_849","outputs/revision/models/model_849.Rds","yes","Herbivore_nativeness","Introduced-Native","Soil_Moisture","Soil",8,15
"Herbivore_nativenessNative","summary",0.263300649723101,0.221469371340223,-1.18888064805411,0.24775712998744,0.723871420545363,-0.197270121099162,21,21,"model_850","outputs/revision/models/model_850.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Moisture","Soil",8,15
"Herbivore_nativenessNative","summary",0.448150360684588,0.340727139765237,-1.31527638506685,0.20259818280602,1.15673123781484,-0.260430516445663,21,21,"model_851","outputs/revision/models/model_851.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Moisture","Soil",8,15
"Herbivore_nativenessNative","summary",0.355975048929555,0.357305672472431,-0.99627595180992,0.336024915839256,1.12231949876595,-0.410369400906835,14,14,"model_853","outputs/revision/models/model_853.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Moisture","Soil",8,15
"Herbivore_nativenessNative","summary",0.448150361031496,0.340727146769298,-1.31527635904788,0.209552482955247,1.1789374096345,-0.28263668757151,14,14,"model_855","outputs/revision/models/model_855.Rds","no","Herbivore_nativeness","Introduced-Native","Soil_Moisture","Soil",8,15
"InvasiveNative","summary",0.0991584479408808,0.458386022506067,-0.21632083674534,0.831312150374214,1.06626841888523,-0.867951523003472,17,17,"model_857","outputs/revision/models/model_857.Rds","yes","Invasive","Invasive-Native","Soil_Moisture","Soil",4,15
"InvasiveNative","summary",0.244533534234652,0.379181100310166,-0.644899057560164,0.527600446758032,1.04453572648902,-0.555468658019714,17,17,"model_858","outputs/revision/models/model_858.Rds","no","Invasive","Invasive-Native","Soil_Moisture","Soil",4,15
"InvasiveNative","summary",0.099158453653353,0.458386059426413,-0.21632083178409,0.831312154179646,1.06626850249283,-0.867951595186122,17,17,"model_859","outputs/revision/models/model_859.Rds","no","Invasive","Invasive-Native","Soil_Moisture","Soil",4,15
"InvasiveNative","summary",0.244533167524726,0.379178493155819,-0.64490252463828,0.527598253709058,1.04452985916424,-0.555463524114785,17,17,"model_860","outputs/revision/models/model_860.Rds","no","Invasive","Invasive-Native","Soil_Moisture","Soil",4,15
"InvasiveNative","summary",0.0991584611725521,0.458386078163336,-0.216320839345429,0.83308665871535,1.1205062911379,-0.922189368792794,10,10,"model_861","outputs/revision/models/model_861.Rds","no","Invasive","Invasive-Native","Soil_Moisture","Soil",4,15
